Star ID,NGC,Paper,Author Reference,RAJ2000,DEJ2000,Distance (pc),neg_sigma_dist,pos_sigma_dist,Vmag,Vmag_abs,Bmag,Bmag_abs,Imag,Imag_abs,Kmag,Kmag_abs,Teff,logg,age_Kruijssen,Fe/H,Fe/H_e,Fe/H_o,O/Fe,O/Fe_e,Na/Fe,Na/Fe_e,F275W,F275W_abs,F275W_e,F336W,F336W_abs,F336W_e,F438W,F438W_abs,F438W_e,F606W,F606W_abs,F606W_e,F814W,F814W_abs,F814W_e
R0014857,6205,Johnson,L 825,250.444365,36.472321,7419,-75,76,12.78,-1.571726855,,,,,10.011,-4.340726855,4420.0,1.15,12.22,,,-1.5,-0.062089848,,0.510002385,,17.767,3.415273145,0.0132,15.265,0.913273145,0.0,14.1586,-0.193126855,0.0,12.5816,-1.770126855,0.0,11.6453,-2.706426855,0.0
R0004591,6205,Johnson,L 830,250.445026,36.451096,7419,-75,76,12.68,-1.671726855,,,,,9.758,-4.593726855,4305.0,1.0,12.22,,,-1.5,-0.413156464,,0.596963304,,17.7497,3.397973145,0.0124,15.2692,0.917473145,0.0,14.0464,-0.305326855,0.0,12.4112,-1.940526855,0.0,11.4256,-2.926126855,0.0
R0010259,6205,Johnson,L 845,250.446598,36.462189,7419,-75,76,12.53,-1.821726855,,,,,9.499,-4.852726855,4235.0,0.9,12.22,,,-1.5,-0.459288536,,0.488169907,,17.8695,3.517773145,0.0362,15.2565,0.904773145,0.0,13.9332,-0.418526855,0.0,12.2409,-2.110826855,0.0,11.2409,-3.110826855,0.0
R0015533,6205,Johnson,L 853,250.447669,36.474579,7419,-75,76,12.2,-2.151726855,,,,,,,,,12.22,,,-1.5,-0.010499722,,0.401297493,,18.005,3.653273145,0.0038,,,,,,,11.9027,-2.449026855,0.0,10.8137,-3.538026855,0.0
R0005439,6205,Johnson,L 938,250.45695,36.452896,7419,-75,76,12.68,-1.671726855,,,,,9.887,-4.464726855,4400.0,1.1,12.22,-1.63,,-1.5,0.460000008,,-0.419999987,,17.8078,3.456073145,0.0038,15.1246,0.772873145,0.0,14.0313,-0.320426855,0.0,12.4583,-1.893426855,0.0,11.4885,-2.863226855,0.0
R0011031,6205,Johnson,L 940,250.45709,36.463585,7419,-75,76,12.1,-2.251726855,,,,,,,,,12.22,,,-1.5,-0.560000002,,0.397068247,,,,,,,,,,,11.8037,-2.548026855,0.0,10.7302,-3.621526855,0.0
R0000475,6254,Carretta,3814,254.2642125,-4.11894444,5067,-63,64,15.937,2.413245479,,,14.775,1.251245479,13.281,-0.242754521,5309.0,2.96,12.05,-1.562,0.031,-1.46,,,0.139,0.09,,,,,,,,,,15.6803,2.156545479,0.0,14.7837,1.259945479,0.0
R0001056,6254,Carretta,3830,254.3093167,-4.11170833,5067,-63,64,15.145,1.621245479,,,13.887,0.363245479,12.237,-1.286754521,5011.0,2.5,12.05,-1.549,0.079,-1.46,,,-0.128,0.03,18.5967,5.072945479,0.0006,16.6899,3.166145479,0.0098,16.3063,2.782545479,0.0045,14.8925,1.368745479,0.0,13.919,0.395245479,0.0
R0003842,6254,Carretta,3872,254.2704167,-4.09228333,5067,-63,64,15.436,1.912245479,,,14.26,0.736245479,12.685,-0.838754521,5124.0,2.71,12.05,-1.546,0.181,-1.46,0.439,,-0.407,0.057,18.4304,4.906645479,0.0137,16.72,3.196245479,0.0075,16.484,2.960245479,0.0043,15.1803,1.656545479,0.0,14.2645,0.740745479,0.0
R0004888,6254,Carretta,3894,254.2866375,-4.08140833,5067,-63,64,15.051,1.527245479,,,13.849,0.325245479,12.251,-1.272754521,5014.0,2.52,12.05,-1.577,0.144,-1.46,0.625,0.046,-0.117,0.115,18.3534,4.829645479,0.0341,16.5298,3.006045479,0.0074,16.204,2.680245479,0.0039,14.8245,1.300745479,0.0,13.8915,0.367745479,0.0
R0005271,6254,Carretta,3908,254.2721375,-4.07432778,5067,-63,64,15.067,1.543245479,,,13.855,0.331245479,12.316,-1.207754521,5030.0,2.56,12.05,-1.542,0.114,-1.46,0.226,,0.101,0.111,,,,,,,,,,14.811,1.287245479,0.0,13.8826,0.358845479,0.0
R0001052,6254,Carretta,28852,254.2949542,-4.111775,5067,-63,64,12.91,-0.613754521,,,11.477,-2.046754521,9.522,-4.001754521,4421.0,1.36,12.05,-1.617,0.075,-1.46,,,-0.001,0.036,18.1935,4.669745479,0.0217,15.4698,1.946045479,0.0,14.3279,0.804145479,0.0,12.5771,-0.946654521,0.0,11.454,-2.069754521,0.0
R0005209,6254,Carretta,28903,254.3170458,-4.07581111,5067,-63,64,13.553,0.029245479,,,12.133,-1.390754521,10.204,-3.319754521,4597.0,1.63,12.05,-1.551,0.157,-1.46,0.428,,0.203,,,,,,,,,,,13.1929,-0.330854521,0.0,12.112,-1.411754521,0.0
R0002370,6254,Carretta,28927,254.3007,-4.10203333,5067,-63,64,13.74,0.216245479,,,12.422,-1.101754521,10.68,-2.843754521,4698.0,1.86,12.05,-1.641,0.111,-1.46,0.313,0.045,-0.134,0.017,17.7279,4.204145479,0.0194,15.5523,2.028545479,0.0,14.8773,1.353545479,0.0,13.3972,-0.126554521,0.0,12.3815,-1.142254521,0.0
R0005300,6254,Carretta,28954,254.2984542,-4.07386667,5067,-63,64,13.916,0.392245479,,,12.561,-0.962754521,10.754,-2.769754521,4713.0,1.88,12.05,-1.507,0.137,-1.46,0.372,0.049,-0.008,0.195,18.1266,4.602845479,0.0,15.8456,2.321845479,0.0,,,,13.5705,0.046745479,0.0,12.5235,-1.000254521,0.0
R0004141,6254,Carretta,28958,254.2951667,-4.08972222,5067,-63,64,13.941,0.417245479,,,12.695,-0.828754521,10.813,-2.710754521,4724.0,1.9,12.05,-1.634,0.125,-1.46,0.309,0.107,0.183,0.048,18.0346,4.510845479,0.0138,15.8339,2.310145479,0.0063,15.215,1.691245479,0.0,13.6967,0.172945479,0.0,12.6676,-0.856154521,0.0
R0002170,6254,Carretta,28960,254.2763042,-4.10333333,5067,-63,64,13.951,0.427245479,,,12.628,-0.895754521,10.826,-2.697754521,4727.0,1.91,12.05,-1.573,0.169,-1.46,,,0.073,0.065,18.148,4.624245479,0.02,15.8532,2.329445479,0.0135,15.1855,1.661745479,0.0,13.6376,0.113845479,0.0,12.6083,-0.915454521,0.0
R0005067,6254,Carretta,28970,254.2823167,-4.07869444,5067,-63,64,13.999,0.475245479,,,12.678,-0.845754521,10.87,-2.653754521,4735.0,1.93,12.05,-1.591,0.131,-1.46,0.089,0.055,0.407,0.061,18.0266,4.502845479,0.0418,15.9357,2.411945479,0.0214,,,,13.6576,0.133845479,0.0,12.6469,-0.876854521,0.0
R0001387,6254,Carretta,28974,254.2860792,-4.10880556,5067,-63,64,14.016,0.492245479,,,12.662,-0.861754521,10.866,-2.657754521,4735.0,1.92,12.05,-1.568,0.128,-1.46,0.351,0.054,0.226,,18.112,4.588245479,0.0183,15.9147,2.390945479,0.0033,15.208,1.684245479,0.0,13.6455,0.121745479,0.0,12.6201,-0.903654521,0.0
R0000057,6254,Carretta,29001,254.283175,-4.12755556,5067,-63,64,14.154,0.630245479,,,12.841,-0.682754521,11.069,-2.454754521,4774.0,2.01,12.05,-1.55,0.149,-1.46,,,-0.02,0.062,18.7685,5.244745479,0.0605,16.5775,3.053745479,0.0272,15.3341,1.810345479,0.0,13.8258,0.302045479,0.0,12.8383,-0.685454521,0.0
R0004345,6254,Carretta,29027,254.2742458,-4.08778056,5067,-63,64,14.309,0.785245479,,,13.021,-0.502754521,11.304,-2.219754521,4819.0,2.12,12.05,-1.533,0.133,-1.46,0.474,0.128,-0.095,,18.0712,4.547445479,0.0169,15.97,2.446245479,0.0117,15.4354,1.911645479,0.0044,13.9842,0.460445479,0.0,12.9869,-0.536854521,0.0
R0000976,6254,Carretta,29045,254.3005292,-4.11255833,5067,-63,64,14.431,0.907245479,,,13.227,-0.296754521,11.427,-2.096754521,4842.0,2.17,12.05,-1.56,0.139,-1.46,-0.192,,0.685,0.09,18.1251,4.601345479,0.0084,16.2381,2.714345479,0.0089,15.665,2.141245479,0.002,14.1972,0.673445479,0.0,13.1982,-0.325554521,0.0
R0005335,6254,Carretta,29056,254.3015625,-4.07320556,5067,-63,64,14.503,0.979245479,,,13.229,-0.294754521,11.515,-2.008754521,4859.0,2.2,12.05,-1.642,0.07,-1.46,,,0.542,0.021,,,,,,,,,,14.1747,0.650945479,0.0,13.1834,-0.340354521,0.0
R0000236,6254,Carretta,29062,254.2696625,-4.12345278,5067,-63,64,14.55,1.026245479,,,13.282,-0.241754521,11.576,-1.947754521,4871.0,2.23,12.05,-1.581,0.146,-1.46,,,0.17,0.038,,,,,,,,,,14.2188,0.695045479,0.0,13.2408,-0.282954521,0.0
R0000454,6254,Carretta,29067,254.2894167,-4.11930556,5067,-63,64,14.574,1.050245479,,,13.312,-0.211754521,11.635,-1.888754521,4883.0,2.26,12.05,-1.633,0.137,-1.46,0.503,,-0.248,0.128,18.2292,4.705445479,0.0095,16.2298,2.706045479,0.0046,15.7767,2.252945479,0.0031,14.3391,0.815345479,0.0,13.3411,-0.182654521,0.0
R0004194,6254,Carretta,29100,254.2946542,-4.08919444,5067,-63,64,14.731,1.207245479,,,13.519,-0.004754521,11.802,-1.721754521,4917.0,2.33,12.05,-1.544,0.181,-1.46,,,0.075,0.037,18.1958,4.672045479,0.013,16.411,2.887245479,0.0053,15.9125,2.388745479,0.0012,14.5032,0.979445479,0.0,13.5317,0.007945479,0.0
R0005055,6254,Carretta,29109,254.2770167,-4.07887222,5067,-63,64,14.773,1.249245479,,,13.563,0.039245479,11.895,-1.628754521,4936.0,2.37,12.05,-1.527,0.191,-1.46,0.24,0.11,0.228,0.15,18.0555,4.531745479,0.0033,16.3397,2.815945479,0.0022,,,,14.4926,0.968845479,0.0,13.5495,0.025745479,0.0
R0001704,6254,Carretta,29127,254.2991875,-4.10630833,5067,-63,64,14.821,1.297245479,,,13.572,0.048245479,11.877,-1.646754521,4932.0,2.35,12.05,-1.64,0.095,-1.46,0.33,,-0.137,0.168,18.2525,4.728745479,0.0119,16.3192,2.795445479,0.0081,15.9338,2.410045479,0.0065,14.5058,0.982045479,0.0,13.538,0.014245479,0.0
R0000447,6254,Carretta,29144,254.3094333,-4.11948889,5067,-63,64,14.879,1.355245479,,,13.596,0.072245479,11.874,-1.649754521,4932.0,2.34,12.05,-1.624,0.163,-1.46,0.107,0.126,-0.064,0.075,,,,,,,,,,14.5698,1.046045479,0.0,13.557,0.033245479,0.0
R0010681,6388,Carretta18,A02,264.109499,-44.736583,11171,-161,162,14.962,-0.278460259,16.979,1.738539741,,,,,,,12.03,-0.537,0.018843625,-0.77,-0.216,0.08131728,0.675,0.0465,,,,,,,,,,14.4253,-0.815160259,0.0,12.6722,-2.568260259,0.0
R0000496,6388,Carretta18,A03,264.068602,-44.759965,11171,-161,162,15.343,0.102539741,16.993,1.752539741,,,,,,,12.03,-0.454,0.013111187,-0.77,-0.444,0.06,0.478,0.027,,,,19.3186,4.078139741,0.0,17.2902,2.049739741,0.0193,14.8944,-0.346060259,0.0,13.5624,-1.678060259,0.0
R0000272,6388,Carretta18,A10,264.088583,-44.762305,11171,-161,162,17.311,2.070539741,,,,,,,,,12.03,-0.499,0.0223,-0.77,-0.011,0.034648232,0.331,0.055,23.3562,8.115739741,0.0193,19.6569,4.416439741,0.0,,,,16.345,1.104539741,0.0,15.1212,-0.119260259,0.0
R0017440,6388,Carretta18,A13,264.033953,-44.729977,11171,-161,162,16.245,1.004539741,17.832,2.591539741,,,,,,,12.03,-0.43,0.013601777,-0.77,-0.126,0.06,0.316,0.076787586,,,,,,,,,,15.8074,0.566939741,0.0,14.5309,-0.709560259,0.0
R0021079,6388,Carretta18,A17,264.112892,-44.723129,11171,-161,162,16.298,1.057539741,17.836,2.595539741,,,,,,,12.03,-0.473,0.017826752,-0.77,-0.326,0.06,0.502,0.068704682,23.0251,7.784639741,0.0,19.6374,4.396939741,0.0,18.0201,2.779639741,0.0,15.901,0.660539741,0.0,14.6251,-0.615360259,0.0
R0018623,6388,Caretta23,n63b,264.0892611,-44.72837889,11171,-161,162,15.18,-0.060460259,,,,,9.733,-5.507460259,3727.0,0.61,12.03,-0.509,0.03675092,-0.77,-0.149,0.137,0.111,0.041,23.7525,8.512039741,0.1116,20.8449,5.604439741,0.0652,17.9274,2.686939741,0.1426,14.4414,-0.799060259,0.0,12.6029,-2.637560259,0.0
R0004234,6388,Caretta23,n63d,264.073095,-44.74459694,11171,-161,162,14.804,-0.436460259,16.616,1.375539741,,,9.694,-5.546460259,3722.0,0.63,12.03,-0.573,0.019428274,-0.77,-0.242,0.075,0.497,0.06,23.2418,8.001339741,0.0568,20.222,4.981539741,0.0155,17.9138,2.673339741,0.0264,14.1943,-1.046160259,0.0,12.4155,-2.824960259,0.0
R0002120,6388,Caretta23,n63f,264.0459089,-44.75042306,11171,-161,162,15.14,-0.100460259,17.009,1.768539741,,,10.381,-4.859460259,3818.0,0.93,12.03,-0.543,0.012935483,-0.77,-0.112,0.002,0.639,0.085,23.1274,7.886939741,0.0711,19.7407,4.500239741,0.0387,17.2791,2.038639741,0.0313,14.5746,-0.665860259,0.0,13.0279,-2.212560259,0.0
R0022276,6388,Caretta23,l63p019,264.1096989,-44.71837194,11171,-161,162,16.104,0.863539741,17.695,2.454539741,,,12.075,-3.165460259,4180.0,1.65,12.03,-0.516,0.022807893,-0.77,-0.034,0.009,0.386,0.003,23.2199,7.979439741,0.0223,19.6694,4.428939741,0.0,17.9017,2.661239741,0.0,15.6829,0.442439741,0.0,14.3681,-0.872360259,0.0
R0021695,6388,Caretta23,l63p046,264.0735839,-44.720965,11171,-161,162,15.591,0.350539741,17.379,2.138539741,,,10.934,-4.306460259,3916.0,1.16,12.03,-0.513,0.023925927,-0.77,-0.034,0.108,0.337,0.027,23.7428,8.502339741,0.0655,19.9916,4.751139741,0.0158,17.675,2.434539741,0.0248,15.1616,-0.078860259,0.0,13.7137,-1.526760259,0.0
R0022921,6388,Caretta23,l63p047,264.0683169,-44.71446694,11171,-161,162,15.669,0.428539741,17.382,2.141539741,,,11.255,-3.985460259,3982.0,1.3,12.03,-0.483,0.024149534,-0.77,-0.075,0.059,0.399,0.055,23.5629,8.322439741,0.0779,19.8235,4.583039741,0.0127,17.6736,2.433139741,0.0227,15.1857,-0.054760259,0.0,13.788,-1.452460259,0.0
R0022136,6388,Caretta23,l63p055,264.0961369,-44.71913806,11171,-161,162,15.47,0.229539741,,-15.24046026,,,11.062,-4.178460259,3942.0,1.22,12.03,-0.466,0.03261971,-0.77,0.01,0.238,-0.014,0.027,23.2403,7.999839741,0.0787,19.5235,4.283039741,0.0266,17.4332,2.192739741,0.0105,14.9911,-0.249360259,0.0,13.5785,-1.661960259,0.0
R0003726,6388,Caretta23,l63p075,264.0810069,-44.74562611,11171,-161,162,15.33,0.089539741,,-15.24046026,,,10.356,-4.884460259,3814.0,0.9,12.03,-0.452,0.032791259,-0.77,-0.3,0.159,0.325,0.065,23.3908,8.150339741,0.02,19.7023,4.461839741,0.0222,17.3917,2.151239741,0.0081,14.8354,-0.405060259,0.0,13.3562,-1.884260259,0.0
R0000255,6388,Caretta23,l63p082,264.0887231,-44.76240806,11171,-161,162,15.29,0.049539741,,,,,10.477,-4.763460259,3834.0,0.96,12.03,-0.458,0.025927249,-0.77,-0.055,0.005,0.3,0.005,23.3772,8.136739741,0.0591,19.8228,4.582339741,0.0106,17.3904,2.149939741,0.0057,14.7711,-0.469360259,0.0,13.1941,-2.046360259,0.0
R0000408,6388,Caretta23,l63p083,264.10042,-44.760745,11171,-161,162,15.504,0.263539741,17.355,2.114539741,,,10.906,-4.334460259,3911.0,1.15,12.03,-0.538,0.036865415,-0.77,-0.302,0.02,0.622,0.059,23.2686,8.028139741,0.0011,19.9317,4.691239741,0.0,17.5865,2.346039741,0.0,15.0155,-0.224960259,0.0,13.566,-1.674460259,0.0
R0023211,6388,Caretta23,l63p084,264.1051389,-44.71204889,11171,-161,162,16.123,0.882539741,17.71,2.469539741,,,12.006,-3.234460259,4162.0,1.62,12.03,-0.564,0.030618622,-0.77,-0.08,0.024,0.351,0.056,,,,,,,,,,15.7104,0.469939741,0.0,14.4114,-0.829060259,0.0
R0023152,6388,Caretta23,l63p085,264.0983581,-44.71260694,11171,-161,162,16.148,0.907539741,17.78,2.539539741,,,12.057,-3.183460259,4175.0,1.64,12.03,-0.514,0.022386075,-0.77,-0.059,0.047,0.341,0.031,,,,,,,,,,15.6912,0.450739741,0.0,14.3669,-0.873560259,0.0
R0003182,6388,Caretta23,l63p086,264.105795,-44.74693,11171,-161,162,15.933,0.692539741,17.499,2.258539741,,,11.759,-3.481460259,4099.0,1.51,12.03,-0.465,0.034325315,-0.77,-0.041,,0.074,0.066,,,,,,,17.9492,2.708739741,0.0,15.654,0.413539741,0.0,14.3141,-0.926360259,0.0
R0020260,6388,Caretta23,l63p093,264.05113,-44.725345,11171,-161,162,15.361,0.120539741,17.235,1.994539741,,,10.221,-5.019460259,3793.0,0.84,12.03,-0.506,0.03421184,-0.77,-0.393,0.043,0.678,0.02,23.3707,8.130239741,0.1202,20.1202,4.879739741,0.0445,17.5736,2.333139741,0.0228,14.7868,-0.453660259,0.0,13.1563,-2.084160259,0.0
R0004415,6388,Caretta23,l63p095,264.0339111,-44.744235,11171,-161,162,15.602,0.361539741,17.259,2.018539741,,,11.395,-3.845460259,4013.0,1.37,12.03,-0.468,0.028906382,-0.77,-0.553,0.11,0.96,0.088,,,,19.7319,4.491439741,0.0,17.6527,2.412239741,0.0,15.2051,-0.035360259,0.0,13.8783,-1.362160259,0.0
R0022302,6388,Caretta23,l63p096,264.0509489,-44.71824,11171,-161,162,15.502,0.261539741,17.426,2.185539741,,,,,3809.0,0.99,12.03,-0.398,0.032499774,-0.77,-0.575,0.129,1.024,0.129,23.4009,8.160439741,0.0882,20.2245,4.984039741,0.0296,17.7492,2.508739741,0.0253,14.9119,-0.328560259,0.0,13.3501,-1.890360259,0.0
R0016714,6388,Caretta23,l63p098,264.0550689,-44.73086,11171,-161,162,15.935,0.694539741,17.555,2.314539741,,,,,4076.0,1.56,12.03,-0.525,0.020311854,-0.77,-0.22,0.047,0.534,0.079,23.2819,8.041439741,0.0939,19.5847,4.344239741,0.0277,17.7121,2.471639741,0.013,15.4441,0.203639741,0.0,14.1241,-1.116360259,0.0
R0007281,6388,Caretta23,l63p099,264.0324319,-44.74013611,11171,-161,162,16.116,0.875539741,17.632,2.391539741,,,12.238,-3.002460259,4224.0,1.73,12.03,-0.559,0.02236068,-0.77,-0.074,0.062,0.461,0.025,,,,,,,,,,15.6968,0.456339741,0.0,14.4585,-0.781960259,0.0
R0019917,6388,Caretta23,l63p101,264.0334089,-44.72610611,11171,-161,162,16.107,0.866539741,17.704,2.463539741,,,10.797,-4.443460259,3890.0,1.05,12.03,-0.469,0.035988167,-0.77,-0.416,0.044,0.422,0.084,,,,,,,,,,15.7106,0.470139741,0.0,14.4156,-0.824860259,0.0
R0023149,6388,Caretta23,l63p109,264.0514869,-44.71265194,11171,-161,162,16.57,1.329539741,,,,,12.943,-2.297460259,4435.0,2.04,12.03,-0.524,0.02875,-0.77,0.089,0.042,0.093,0.103,22.5515,7.311039741,0.0468,19.5045,4.264039741,0.0317,18.1871,2.946639741,0.0308,16.2186,0.978139741,0.0,15.0393,-0.201160259,0.0
R0019217,6388,Caretta23,l63p115,264.0578961,-44.72742889,11171,-161,162,16.65,1.409539741,,,,,,,4195.0,1.64,12.03,-0.533,0.02686329,-0.77,-0.183,0.106,0.454,0.027,23.4594,8.218939741,0.1353,19.949,4.708539741,0.01,18.3464,3.105939741,0.008,16.2341,0.993639741,0.0,14.9841,-0.256360259,0.0
R0023451,6388,Caretta23,l63p152,264.107405,-44.70951111,11171,-161,162,15.411,0.170539741,17.207,1.966539741,,,10.797,-4.443460259,3890.0,1.1,12.03,-0.499,0.018856181,-0.77,-0.036,0.018,0.165,0.015,,,,,,,,,,14.8998,-0.340660259,0.0,13.3916,-1.848860259,0.0
R0022525,6388,Caretta23,l63p178,264.1171281,-44.71708694,11171,-161,162,16.251,1.010539741,17.782,2.541539741,,,12.312,-2.928460259,4245.0,1.75,12.03,-0.549,0.022694661,-0.77,0.053,0.12,0.07,0.041,,,,,,,,,,15.8276,0.587139741,0.0,14.5378,-0.702660259,0.0
R0000430,6388,Caretta23,l63p211,264.1054181,-44.76052889,11171,-161,162,16.793,1.552539741,18.261,3.020539741,,,13.141,-2.099460259,4499.0,2.11,12.03,-0.404,0.038460369,-0.77,0.343,,0.206,0.017,,,,,,,,,,16.4188,1.178339741,0.0,15.2079,-0.032560259,0.0
R0023367,6388,Caretta23,l63p245,264.0758261,-44.71053389,11171,-161,162,16.15,0.909539741,,,,,12.13,-3.110460259,4195.0,1.68,12.03,-0.474,0.033953529,-0.77,-0.081,0.062,0.401,0.097,,,,,,,,,,15.7373,0.496839741,0.0,14.442,-0.798460259,0.0
R0021134,6388,Caretta23,l63p246,264.1010369,-44.722965,11171,-161,162,16.19,0.949539741,17.814,2.573539741,,,12.209,-3.031460259,4216.0,1.71,12.03,-0.456,0.023925927,-0.77,0.04,0.028,0.058,0.07,23.2962,8.055739741,0.0344,19.5655,4.325039741,0.0355,17.9143,2.673839741,0.0131,15.7255,0.485039741,0.0,14.4107,-0.829760259,0.0
R0168371,6388,Caretta23,l63p248,264.1028639,-44.73633694,11171,-161,162,16.469,1.228539741,17.835,2.594539741,,,13.038,-2.202460259,4465.0,2.1,12.03,-0.416,0.025923978,-0.77,0.353,0.06,0.134,0.146,,,,,,,,,,16.1764,0.935939741,0.0,15.0161,-0.224360259,0.0
R0023417,6388,Caretta23,l63p252,264.1002789,-44.70991194,11171,-161,162,16.246,1.005539741,17.673,2.432539741,,,12.692,-2.548460259,4356.0,1.95,12.03,-0.52,0.031348401,-0.77,0.184,0.022,0.105,0.095,,,,,,,,,,15.8862,0.645739741,0.0,14.6937,-0.546760259,0.0
R0022559,6388,Caretta23,l63p254,264.0456461,-44.71685,11171,-161,162,16.056,0.815539741,17.64,2.399539741,,,11.982,-3.258460259,4155.0,1.61,12.03,-0.508,0.037165349,-0.77,0.257,0.077,0.474,0.13,23.1288,7.888339741,0.1003,19.541,4.300539741,0.0064,17.8461,2.605639741,0.0045,15.615,0.374539741,0.0,14.3159,-0.924560259,0.0
R0022360,6388,Caretta23,l63p255,264.0566289,-44.71798306,11171,-161,162,16.115,0.874539741,17.687,2.446539741,,,12.131,-3.109460259,4195.0,1.68,12.03,-0.517,0.019800042,-0.77,-0.338,0.002,0.393,0.011,23.2626,8.022139741,0.1017,19.8832,4.642739741,0.0508,18.2716,3.031139741,0.0181,15.6488,0.408339741,0.0,14.371,-0.869460259,0.0
R0023642,6388,Caretta23,l63p256,264.0383561,-44.707045,11171,-161,162,15.948,0.707539741,17.603,2.362539741,,,11.768,-3.472460259,4101.0,1.52,12.03,-0.501,0.03875,-0.77,0.184,0.105,0.099,0.025,,,,,,,,,,15.4924,0.251939741,0.0,14.1442,-1.096260259,0.0
R0018907,6388,Caretta23,l63p257,264.0386689,-44.72791889,11171,-161,162,16.249,1.008539741,17.855,2.614539741,,,12.249,-2.991460259,4227.0,1.72,12.03,-0.43,0.024518082,-0.77,-0.369,0.037,0.461,0.009,,,,,,,,,,15.7962,0.555739741,0.0,14.5193,-0.721160259,0.0
R0002411,6388,Caretta23,l63p251,264.1037689,-44.74926111,11171,-161,162,16.083,0.842539741,17.571,2.330539741,,,12.428,-2.812460259,4278.0,1.83,12.03,-0.523,0.036922441,-0.77,0.264,0.035,0.001,0.035,22.4028,7.162339741,0.0,19.1174,3.876939741,0.0,17.7042,2.463739741,0.0,15.7043,0.463839741,0.0,14.4918,-0.748660259,0.0
R0004340,6388,Caretta23,l63p285,264.0265411,-44.74433306,11171,-161,162,17.227,1.986539741,18.457,3.216539741,,,14.119,-1.121460259,5012.0,2.61,12.03,-0.446,0.019595918,-0.77,0.29,,-0.069,0.075,,,,,,,,,,16.9503,1.709839741,0.0,15.9051,0.664639741,0.0
R0002703,6388,Caretta23,l63p300,264.0377489,-44.74838806,11171,-161,162,15.695,0.454539741,17.362,2.121539741,,,11.505,-3.735460259,4038.0,1.41,12.03,-0.412,0.036224301,-0.77,-0.451,0.137,0.77,0.067,23.0664,7.825939741,0.1287,19.7019,4.461439741,0.0518,17.6691,2.428639741,0.0331,15.2592,0.018739741,0.0,13.9219,-1.318560259,0.0
R0000259,6397,Carretta,601801,265.2035125,-53.68776667,2482,-19,19,11.655,-0.319008886,,,,,,,,,13.06,,,-1.95,0.227,,0.28,,15.3767,3.402691114,0.0,13.4642,1.490191114,0.0,,,,11.4242,-0.549808886,0.0,10.4547,-1.519308886,0.0
R0000313,6397,Carretta,601843,265.1795833,-53.685525,2482,-19,19,12.533,0.558991114,13.407,1.432991114,,,9.911,-2.063008886,4955.0,2.1,13.06,-2.05,0.108,-1.95,,,0.414,0.006,15.5033,3.529291114,0.0,13.9381,1.964091114,0.0,13.6028,1.628791114,0.0,12.3367,0.362691114,0.0,11.4272,-0.546808886,0.0
R0000340,6397,Carretta,601858,265.1884917,-53.68461111,2482,-19,19,11.854,-0.120008886,,,,,,,,,13.06,,,-1.95,0.281,,0.206,,15.523,3.548991114,0.0013,13.5995,1.625491114,0.0,,,,11.6227,-0.351308886,0.0,10.6454,-1.328608886,0.0
R0000478,6397,Carretta,601930,265.200125,-53.68065278,2482,-19,19,12.458,0.483991114,13.333,1.358991114,,,9.811,-2.163008886,4938.0,2.06,13.06,-2.014,0.166,-1.95,,,0.123,0.006,15.484,3.509991114,0.0,,,,13.4947,1.520691114,0.0,12.2461,0.272091114,0.0,11.344,-0.630008886,0.0
R0000870,6397,Carretta,602063,265.2128333,-53.67255278,2482,-19,19,13.454,1.479991114,14.249,2.274991114,,,10.947,-1.027008886,5137.0,2.56,13.06,-2.047,0.017,-1.95,,,0.388,0.144,15.8646,3.890591114,0.0112,14.5273,2.553291114,0.0,14.3779,2.403891114,0.0,13.2463,1.272291114,0.0,12.3977,0.423691114,0.0
R0000944,6397,Carretta,602095,265.1400833,-53.67051667,2482,-19,19,12.921,0.946991114,13.751,1.776991114,,,10.39,-1.584008886,5040.0,2.3,13.06,-2.017,0.069,-1.95,,,0.387,0.009,15.6108,3.636791114,0.0,14.1679,2.193891114,0.0,13.9064,1.932391114,0.0,12.702,0.727991114,0.0,11.8384,-0.135608886,0.0
R0001120,6397,Carretta,602171,265.1572458,-53.66589444,2482,-19,19,11.369,-0.605008886,,,,,,,,,13.06,,,-1.95,0.247,,0.091,,15.5656,3.591591114,0.0,13.3058,1.331791114,0.0,12.6107,0.636691114,0.0,11.1077,-0.866308886,0.0,10.1162,-1.857808886,0.0
R0001268,6397,Carretta,602264,265.1078333,-53.66041944,2482,-19,19,13.242,1.267991114,14.073,2.098991114,,,10.689,-1.285008886,5093.0,2.45,13.06,-1.955,0.045,-1.95,,,-0.221,0.11,,,,,,,,,,13.0399,1.065891114,0.0,12.1874,0.213391114,0.0
R0000215,6397,Carretta,606852,265.1412083,-53.689225,2482,-19,19,12.036,0.061991114,,,,,,,,,13.06,,,-1.95,0.358,,0.144,,,,,,,,,,,11.8106,-0.163408886,0.0,10.8693,-1.104708886,0.0
R0000432,6397,Carretta,607140,265.1297083,-53.68184167,2482,-19,19,13.841,1.866991114,14.621,2.646991114,,,11.422,-0.552008886,5219.0,2.75,13.06,-2.071,0.148,-1.95,,,-0.033,0.054,,,,14.8008,2.826791114,0.0,14.7491,2.775091114,0.0,13.6693,1.695291114,0.0,12.841,0.866991114,0.0
